            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2398796.500000000, A.D. 1855-Aug-01 00:00:00.0000,  6.871499778115786E-02,  2.360710447197783E-03,  5.027309082707496E+00,  4.005980066830159E+01,  2.750610437195940E+02,  2.398794261438788E+06,  1.322110392421487E+01,  2.959625042058568E+01,  3.379416516397377E+01,  2.534895806947658E-03,  2.709081166697532E-03,  2.722919372418277E+01,
2398827.500000000, A.D. 1855-Sep-01 00:00:00.0000,  7.061684104196915E-02,  2.342168531909311E-03,  5.117682488735094E+00,  3.723812008910437E+01,  2.860328370731105E+02,  2.398822251737748E+06,  1.333745213002215E+01,  6.999844654569590E+01,  7.781447957583171E+01,  2.520132315002578E-03,  2.698096098095845E-03,  2.699166201239083E+01,
2398857.500000000, A.D. 1855-Oct-01 00:00:00.0000,  6.998441692399170E-02,  2.339714336991892E-03,  5.250676271959708E+00,  3.584927258159384E+01,  2.972314804288062E+02,  2.398850360061523E+06,  1.337208019281715E+01,  9.547582988816815E+01,  1.033677459209221E+02,  2.515779713339139E-03,  2.691845089686385E-03,  2.692176496169796E+01,
2398888.500000000, A.D. 1855-Nov-01 00:00:00.0000,  6.701347290928966E-02,  2.340100717892752E-03,  5.300269608799794E+00,  3.556419842581226E+01,  3.029501892758382E+02,  2.398878166809767E+06,  1.343287960271138E+01,  1.388045003206926E+02,  1.435562908645786E+02,  2.508182754996240E-03,  2.676264792099729E-03,  2.679991265069742E+01,
2398918.500000000, A.D. 1855-Dec-01 00:00:00.0000,  6.506737604819135E-02,  2.343992319948686E-03,  5.214893236067448E+00,  3.498645621034506E+01,  3.080473202615953E+02,  2.398905890914457E+06,  1.344138694972821E+01,  1.694835978645719E+02,  1.707433421182931E+02,  2.507124320938775E-03,  2.670256321928865E-03,  2.678295040135568E+01,
2398949.500000000, A.D. 1856-Jan-01 00:00:00.0000,  6.688762267130009E-02,  2.339322682098319E-03,  5.088777900891551E+00,  3.292092003704301E+01,  3.134139496088972E+02,  2.398960288664460E+06,  1.344230100867321E+01,  2.149755248451382E+02,  2.108677311356151E+02,  2.507010665527015E-03,  2.674698648955711E-03,  2.678112919564304E+01,
2398980.500000000, A.D. 1856-Feb-01 00:00:00.0000,  6.994995968072304E-02,  2.336957218277778E-03,  5.065669424804278E+00,  2.974870705712521E+01,  3.225791841486549E+02,  2.398988134454999E+06,  1.339649601993583E+01,  2.577250539904405E+02,  2.500585559916534E+02,  2.512722022436045E-03,  2.688486826594312E-03,  2.687269861195574E+01,
2399009.500000000, A.D. 1856-Mar-01 00:00:00.0000,  6.932688992939894E-02,  2.336163249706046E-03,  5.179953971585507E+00,  2.731195867976867E+01,  3.375011497852360E+02,  2.399016435666348E+06,  1.341679722053862E+01,  2.669455710209336E+02,  2.590738687529999E+02,  2.510186685772863E-03,  2.684210121839681E-03,  2.683203704151592E+01,
2399040.500000000, A.D. 1856-Apr-01 00:00:00.0000,  6.517559554303735E-02,  2.356726723384630E-03,  5.293025342525633E+00,  2.638871948559040E+01,  3.477225872395925E+02,  2.399044519237840E+06,  1.333027507230278E+01,  3.064224540153317E+02,  3.001207758474134E+02,  2.521036798085783E-03,  2.685346872786935E-03,  2.700619439939364E+01,
2399070.500000000, A.D. 1856-May-01 00:00:00.0000,  5.558340220963900E-02,  2.387228865009910E-03,  5.289901557119071E+00,  2.629084667125832E+01,  3.562968320019103E+02,  2.399072510765231E+06,  1.327737494090401E+01,  3.333023161080982E+02,  3.302532692984026E+02,  2.527728621664716E-03,  2.668228378319522E-03,  2.711379332152000E+01,
2399101.500000000, A.D. 1856-Jun-01 00:00:00.0000,  4.823285296325040E-02,  2.421011628212841E-03,  5.159456617477339E+00,  2.551710182626323E+01,  3.584727882930410E+02,  2.399099951974222E+06,  1.315250998503772E+01,  2.036042449512148E+01,  2.239790889074493E+01,  2.543701614150547E-03,  2.666391600088252E-03,  2.737120142159447E+01,
2399131.500000000, A.D. 1856-Jul-01 00:00:00.0000,  4.110010756092108E-02,  2.444539505020022E-03,  5.037334019375859E+00,  2.315951071922629E+01,  3.559708221026791E+02,  2.399126881057251E+06,  1.310907968213435E+01,  6.055008853949870E+01,  6.475362781129407E+01,  2.549316695408149E-03,  2.654093885796276E-03,  2.746188204886911E+01,
2399162.500000000, A.D. 1856-Aug-01 00:00:00.0000,  4.316520776580070E-02,  2.445316602010440E-03,  5.053372165645040E+00,  1.981909021422605E+01,  3.535363425694295E+02,  2.399153739523830E+06,  1.306052641516047E+01,  1.144164304238406E+02,  1.188177538870440E+02,  2.555630942621402E-03,  2.665945283232365E-03,  2.756397319346310E+01,
2399193.500000000, A.D. 1856-Sep-01 00:00:00.0000,  4.937990487871132E-02,  2.427513904638656E-03,  5.207551718250327E+00,  1.768600535437346E+01,  3.569242985454080E+02,  2.399181177293065E+06,  1.307602629133398E+01,  1.611320398686783E+02,  1.628604915530819E+02,  2.553610971509005E-03,  2.679708038379353E-03,  2.753129979851652E+01,
2399223.500000000, A.D. 1856-Oct-01 00:00:00.0000,  5.135334348359518E-02,  2.421550922595794E-03,  5.310604596484876E+00,  1.732021151119057E+01,  3.574668546875888E+00,  2.399236494202872E+06,  1.308350786442281E+01,  1.899902445290899E+02,  1.890302475293788E+02,  2.552637387125939E-03,  2.683723851656084E-03,  2.751555651056902E+01,
2399254.500000000, A.D. 1856-Nov-01 00:00:00.0000,  4.981108284821582E-02,  2.415219315097163E-03,  5.254815313242254E+00,  1.720486282757345E+01,  1.565798915356439E+01,  2.399264670695262E+06,  1.316703438227059E+01,  2.260821057942360E+02,  2.221440574488927E+02,  2.541830652305276E-03,  2.668441989513388E-03,  2.734100857857102E+01,
2399284.500000000, A.D. 1856-Dec-01 00:00:00.0000,  4.058741602672492E-02,  2.434619105412459E-03,  5.105586340188716E+00,  1.568964896402367E+01,  2.165537509982476E+01,  2.399292313680464E+06,  1.319986427406223E+01,  2.568604783928586E+02,  2.523874728286508E+02,  2.537614313260120E-03,  2.640609521107780E-03,  2.727300770110197E+01,
2399315.500000000, A.D. 1857-Jan-01 00:00:00.0000,  3.012127795101760E-02,  2.446427051766881E-03,  5.043915161211729E+00,  1.252021629417357E+01,  2.105163338201840E+01,  2.399319309546508E+06,  1.331942970946571E+01,  3.092590130635811E+02,  3.065223046826464E+02,  2.522405117413565E-03,  2.598383183060248E-03,  2.702818422804988E+01,
2399346.500000000, A.D. 1857-Feb-01 00:00:00.0000,  2.990941596957769E-02,  2.436481333500329E-03,  5.134722289328319E+00,  9.706881318730611E+00,  1.300834302833878E+00,  2.399344944711128E+06,  1.340545902813901E+01,  2.084936124725527E+01,  2.211319544020346E+01,  2.511601878844666E-03,  2.586722424189004E-03,  2.685473128852465E+01,
2399374.500000000, A.D. 1857-Mar-01 00:00:00.0000,  4.817191382619136E-02,  2.398619792887730E-03,  5.262747658426743E+00,  8.357124763893541E+00,  3.584988398871683E+02,  2.399371979812447E+06,  1.333839401851611E+01,  3.361525457737129E+01,  3.683052388966654E+01,  2.520013674454370E-03,  2.641407556021009E-03,  2.698975600062905E+01,
2399405.500000000, A.D. 1857-Apr-01 00:00:00.0000,  5.881459786377168E-02,  2.362862783112730E-03,  5.310600075273781E+00,  8.145271436113854E+00,  5.327199977627128E+00,  2.399399837651767E+06,  1.341414231588553E+01,  7.595554503591765E+01,  8.259747748468902E+01,  2.510517882820634E-03,  2.658172982528537E-03,  2.683734759349275E+01,
2399435.500000000, A.D. 1857-May-01 00:00:00.0000,  6.633562651767601E-02,  2.343069532960594E-03,  5.230557909656103E+00,  7.652936270942122E+00,  1.759672059209248E+01,  2.399428075204504E+06,  1.342197125265318E+01,  9.965539170750490E+01,  1.070260259558826E+02,  2.509541543522279E-03,  2.676013554083965E-03,  2.682169356672084E+01,
2399466.500000000, A.D. 1857-Jun-01 00:00:00.0000,  6.601529502905530E-02,  2.346821466319073E-03,  5.104650216418792E+00,  5.908859934872706E+00,  3.052488171991128E+01,  2.399456237384947E+06,  1.339668842469613E+01,  1.374850562850132E+02,  1.422978613191902E+02,  2.512697963712458E-03,  2.678574461105842E-03,  2.687231266320698E+01,
2399496.500000000, A.D. 1857-Jul-01 00:00:00.0000,  6.331100425705583E-02,  2.355225273144344E-03,  5.060825855877193E+00,  3.074720390209071E+00,  4.085221168792693E+01,  2.399484137739551E+06,  1.338296482023216E+01,  1.654436966928050E+02,  1.671367768389362E+02,  2.514415439754658E-03,  2.673605606364972E-03,  2.689986896294889E+01,
2399527.500000000, A.D. 1857-Aug-01 00:00:00.0000,  5.822110970396699E-02,  2.376844883251041E-03,  5.140045591450240E+00,  4.439468002989976E-01,  4.521646476613986E+01,  2.399538580766474E+06,  1.330852902618099E+01,  2.125312977476934E+02,  2.091533402728667E+02,  2.523782288753486E-03,  2.670719694255932E-03,  2.705032233778773E+01,
2399558.500000000, A.D. 1857-Sep-01 00:00:00.0000,  5.903454923829096E-02,  2.385892263718539E-03,  5.268008052206773E+00,  3.592322314162375E+02,  4.383122296550723E+01,  2.399565790785737E+06,  1.321576056614456E+01,  2.636467213612183E+02,  2.569928520931961E+02,  2.535579028738160E-03,  2.685265793757781E-03,  2.724020295299758E+01,
2399588.500000000, A.D. 1857-Oct-01 00:00:00.0000,  6.703461859507305E-02,  2.368552198414429E-03,  5.296443247313422E+00,  3.591453494292714E+02,  4.819537036210792E+01,  2.399593461980775E+06,  1.319112214966455E+01,  2.945459054858191E+02,  2.873261131187695E+02,  2.538735354625582E-03,  2.708918510836736E-03,  2.729108228363686E+01,
2399619.500000000, A.D. 1857-Nov-01 00:00:00.0000,  7.485562632341058E-02,  2.357708069870630E-03,  5.173459877393503E+00,  3.585025625480236E+02,  5.620311505267567E+01,  2.399621393278360E+06,  1.311556824379774E+01,  3.351685784575540E+02,  3.312365429281946E+02,  2.548475823833777E-03,  2.739243577796923E-03,  2.744829604849500E+01,
2399649.500000000, A.D. 1857-Dec-01 00:00:00.0000,  7.676841703386379E-02,  2.354481016894583E-03,  5.034903815282305E+00,  3.560365848271159E+02,  7.183417401090125E+01,  2.399649732727277E+06,  1.310180339030049E+01,  3.569508529744624E+02,  3.564335712174015E+02,  2.550260476716106E-03,  2.746039936537629E-03,  2.747713343542575E+01,
2399680.500000000, A.D. 1858-Jan-01 00:00:00.0000,  7.157982379130770E-02,  2.366799282285381E-03,  5.048250797980721E+00,  3.523889754235250E+02,  8.625786218731430E+01,  2.399677910461441E+06,  1.310939350778082E+01,  3.394727996872198E+01,  3.888752935645402E+01,  2.549276009867074E-03,  2.731752737448767E-03,  2.746122463913599E+01,
2399711.500000000, A.D. 1858-Feb-01 00:00:00.0000,  6.234112039004960E-02,  2.382335535608709E-03,  5.205536323626673E+00,  3.501700209032554E+02,  9.370553275833788E+01,  2.399705682830309E+06,  1.317561212950391E+01,  7.664477154371066E+01,  8.370470895524349E+01,  2.540727323565388E-03,  2.699119111522067E-03,  2.732320870268020E+01,
2399739.500000000, A.D. 1858-Mar-01 00:00:00.0000,  5.014460290545885E-02,  2.425051889888064E-03,  5.294587987281683E+00,  3.497546104854763E+02,  1.012920600251595E+02,  2.399733478688863E+06,  1.308014555763386E+01,  7.875962612140857E+01,  8.445581734371956E+01,  2.553074812551381E-03,  2.681097735214698E-03,  2.752262950085415E+01,
2399770.500000000, A.D. 1858-Apr-01 00:00:00.0000,  4.982954397027924E-02,  2.418963889159699E-03,  5.244507948627021E+00,  3.496562909612752E+02,  9.523584493044174E+01,  2.399760381750823E+06,  1.313608937814811E+01,  1.329142255379936E+02,  1.369224561822745E+02,  2.545820988022843E-03,  2.672678086885986E-03,  2.740541645513314E+01,
2399800.500000000, A.D. 1858-May-01 00:00:00.0000,  5.281588598622690E-02,  2.409294312373250E-03,  5.100836601667782E+00,  3.482604068259233E+02,  9.664360030254154E+01,  2.399787716781019E+06,  1.315299677897335E+01,  1.681376380792517E+02,  1.693059971852732E+02,  2.543638851968981E-03,  2.677983391564711E-03,  2.737018841025669E+01,
2399831.500000000, A.D. 1858-Jun-01 00:00:00.0000,  5.863306300378068E-02,  2.383084555330720E-03,  5.031840148454419E+00,  3.452236188728074E+02,  1.078355563659839E+02,  2.399842944353697E+06,  1.324759741376909E+01,  2.083898095610092E+02,  2.053904970775124E+02,  2.531515035927261E-03,  2.679945516523802E-03,  2.717473884176376E+01,
2399861.500000000, A.D. 1858-Jul-01 00:00:00.0000,  5.562701590855688E-02,  2.386974461198914E-03,  5.102709382876497E+00,  3.423979089205370E+02,  1.205262394383384E+02,  2.399870992076402E+06,  1.327857778042071E+01,  2.339587252047321E+02,  2.290134337825700E+02,  2.527575969885840E-03,  2.668177478572765E-03,  2.711133721947397E+01,
2399892.500000000, A.D. 1858-Aug-01 00:00:00.0000,  4.768137191217382E-02,  2.395775234445147E-03,  5.239022240614639E+00,  3.409623739499038E+02,  1.339345303751632E+02,  2.399899162324852E+06,  1.337248751283534E+01,  2.709081441082182E+02,  2.654480586335604E+02,  2.515728626726180E-03,  2.635682019007213E-03,  2.692094493671881E+01,
2399923.500000000, A.D. 1858-Sep-01 00:00:00.0000,  3.489814270196879E-02,  2.423697341923086E-03,  5.300046543859147E+00,  3.406651718636857E+02,  1.367039211155552E+02,  2.399926658716780E+06,  1.340756884970258E+01,  3.176492873003755E+02,  3.148667499831027E+02,  2.511338387337316E-03,  2.598979432751545E-03,  2.685050541493105E+01,
2399953.500000000, A.D. 1858-Oct-01 00:00:00.0000,  2.759402217481197E-02,  2.443420761154402E-03,  5.240042749549489E+00,  3.403702550550288E+02,  1.165584922681798E+02,  2.399952468690096E+06,  1.339620944733650E+01,  1.381564348172783E+01,  1.459684039150932E+01,  2.512757857185512E-03,  2.582094953216622E-03,  2.687327347450340E+01,
2399984.500000000, A.D. 1858-Nov-01 00:00:00.0000,  3.620290599269434E-02,  2.432073009106510E-03,  5.102245055205852E+00,  3.389007245038555E+02,  1.041309525909091E+02,  2.399978731832897E+06,  1.331132831890227E+01,  7.678196610937850E+01,  8.085936658245467E+01,  2.523428452138573E-03,  2.614783895170637E-03,  2.704463381680662E+01,
2400014.500000000, A.D. 1858-Dec-01 00:00:00.0000,  4.820024074773527E-02,  2.406065154563206E-03,  5.032920888315157E+00,  3.359034912492131E+02,  1.081306655816283E+02,  2.400006120413424E+06,  1.327593749809336E+01,  1.112468676364445E+02,  1.162782301007810E+02,  2.527911077066687E-03,  2.649756999570168E-03,  2.711672904845340E+01,
2400045.500000000, A.D. 1859-Jan-01 00:00:00.0000,  5.379205727914600E-02,  2.404810292767634E-03,  5.118220830458203E+00,  3.327532834164273E+02,  1.238683598501454E+02,  2.400034332795956E+06,  1.316941669399635E+01,  1.470655633622833E+02,  1.502358805185442E+02,  2.541524102886431E-03,  2.678237913005227E-03,  2.733606266434839E+01,
2400076.500000000, A.D. 1859-Feb-01 00:00:00.0000,  5.147485148586095E-02,  2.420762681809188E-03,  5.272911565252861E+00,  3.314150372233334E+02,  1.363023584186576E+02,  2.400089948100543E+06,  1.308738383652526E+01,  1.839995463283821E+02,  1.836130007597374E+02,  2.552133367893623E-03,  2.683504053978057E-03,  2.750740747706084E+01,
2400104.500000000, A.D. 1859-Mar-01 00:00:00.0000,  5.615160373469005E-02,  2.393063454820534E-03,  5.304887052134535E+00,  3.314035724009548E+02,  1.391636748427459E+02,  2.400117337364580E+06,  1.321690991805925E+01,  1.903297087650738E+02,  1.892506855397313E+02,  2.535432029433527E-03,  2.677800604046520E-03,  2.723783412551713E+01,
2400135.500000000, A.D. 1859-Apr-01 00:00:00.0000,  5.009565361732184E-02,  2.418325354797417E-03,  5.185914562741420E+00,  3.308466768021232E+02,  1.391975550872851E+02,  2.400144712100291E+06,  1.313577215815123E+01,  2.389919494808170E+02,  2.342311668929521E+02,  2.545861974425761E-03,  2.673398594054105E-03,  2.740607827737075E+01,
2400165.500000000, A.D. 1859-May-01 00:00:00.0000,  5.398546727523134E-02,  2.409368156698927E-03,  5.051561024989809E+00,  3.286191590676821E+02,  1.391338353173314E+02,  2.400171865006426E+06,  1.312803879312878E+01,  2.764399487243335E+02,  2.702578649290388E+02,  2.546861674269758E-03,  2.684355191840589E-03,  2.742222244105677E+01,
2400196.500000000, A.D. 1859-Jun-01 00:00:00.0000,  6.167439511493075E-02,  2.393644377429825E-03,  5.046199213640116E+00,  3.252591459165955E+02,  1.429239908835690E+02,  2.400199246413170E+06,  1.309630551201997E+01,  3.240321340605984E+02,  3.196102434596758E+02,  2.550974166076402E-03,  2.708303954722979E-03,  2.748866843932338E+01,
2400226.500000000, A.D. 1859-Jul-01 00:00:00.0000,  7.006651502591904E-02,  2.370763901577758E-03,  5.177398035499889E+00,  3.230095612971213E+02,  1.537992227124976E+02,  2.400227222067464E+06,  1.310850786077113E+01,  3.505347729734007E+02,  3.490902371518459E+02,  2.549390832661366E-03,  2.728017763744974E-03,  2.746307999534757E+01,
2400257.500000000, A.D. 1859-Aug-01 00:00:00.0000,  7.236017915149788E-02,  2.356662719227126E-03,  5.300196793912953E+00,  3.223639275878193E+02,  1.635985483448677E+02,  2.400255267275138E+06,  1.317743298097645E+01,  2.942158223340157E+01,  3.383742687659037E+01,  2.540493267172934E-03,  2.724323815118741E-03,  2.731943319459205E+01,
2400288.500000000, A.D. 1859-Sep-01 00:00:00.0000,  7.004687475645853E-02,  2.349396334372376E-03,  5.281159003119720E+00,  3.222659804935062E+02,  1.714578002850419E+02,  2.400283233889416E+06,  1.328816602765906E+01,  6.997695175815640E+01,  7.772754784795674E+01,  2.526359953634332E-03,  2.703323572896289E-03,  2.709177468513466E+01,
2400318.500000000, A.D. 1859-Oct-01 00:00:00.0000,  6.600880310153900E-02,  2.355742313130958E-03,  5.155376071616432E+00,  3.211847288027240E+02,  1.804640620276676E+02,  2.400311197815678E+06,  1.332080248726746E+01,  9.727095507990310E+01,  1.046759673501632E+02,  2.522231816481525E-03,  2.688721319832091E-03,  2.702539883344880E+01,
2400349.500000000, A.D. 1859-Nov-01 00:00:00.0000,  6.357579688244444E-02,  2.352536276243807E-03,  5.064312654119729E+00,  3.184818876327431E+02,  1.852480943657697E+02,  2.400338765482286E+06,  1.340023270152782E+01,  1.438450353050714E+02,  1.478800844705853E+02,  2.512254882361768E-03,  2.671973488479729E-03,  2.686520510639750E+01,
2400379.500000000, A.D. 1859-Dec-01 00:00:00.0000,  6.364553820309726E-02,  2.351121416714800E-03,  5.109215514482375E+00,  3.154292547034347E+02,  1.916450626127359E+02,  2.400366398237689E+06,  1.341083220225796E+01,  1.757055359036770E+02,  1.762114175410456E+02,  2.510930969670290E-03,  2.670740522625780E-03,  2.684397169173345E+01,
2400410.500000000, A.D. 1860-Jan-01 00:00:00.0000,  6.835921197059318E-02,  2.335477254793444E-03,  5.245887322706047E+00,  3.136516737162563E+02,  1.989276295597185E+02,  2.400420991384063E+06,  1.344364904929525E+01,  2.189575146134140E+02,  2.143448245522293E+02,  2.506843071709443E-03,  2.678208888625441E-03,  2.677844376031759E+01,
2400441.500000000, A.D. 1860-Feb-01 00:00:00.0000,  7.063010236030837E-02,  2.331680643513820E-03,  5.313949563085593E+00,  3.132255261247008E+02,  2.087207650920114E+02,  2.400449068285679E+06,  1.342725354502669E+01,  2.583787092816447E+02,  2.506134173715358E+02,  2.508883329915848E-03,  2.686086016317876E-03,  2.681114189084038E+01,
2400470.500000000, A.D. 1860-Mar-01 00:00:00.0000,  6.553019834836983E-02,  2.344309936848514E-03,  5.243156390679150E+00,  3.128153590119800E+02,  2.219753197610358E+02,  2.400477407187618E+06,  1.342867777196727E+01,  2.672456031618200E+02,  2.597955203807900E+02,  2.508705934322393E-03,  2.673101931796273E-03,  2.680829833831517E+01,
2400501.500000000, A.D. 1860-Apr-01 00:00:00.0000,  5.714165441982986E-02,  2.372670716456507E-03,  5.105499642444276E+00,  3.111829617679176E+02,  2.328035732846181E+02,  2.400505464623479E+06,  1.336661248472796E+01,  3.070064143035264E+02,  3.015512667141638E+02,  2.516465731654025E-03,  2.660260746851544E-03,  2.693277750150371E+01,
2400531.500000000, A.D. 1860-May-01 00:00:00.0000,  4.473658261726739E-02,  2.409710588937134E-03,  5.042245865981599E+00,  3.083298633404929E+02,  2.396835523494826E+02,  2.400533114119704E+06,  1.331819222887870E+01,  3.385028434958452E+02,  3.365217655878741E+02,  2.522561363795707E-03,  2.635412138654280E-03,  2.703069559391017E+01,
2400562.500000000, A.D. 1860-Jun-01 00:00:00.0000,  3.901740791800010E-02,  2.439708918559510E-03,  5.112009454035917E+00,  3.055137706232528E+02,  2.363959335915741E+02,  2.400559974507834E+06,  1.319089151988712E+01,  3.331349319652332E+01,  3.587238421183641E+01,  2.538764946068171E-03,  2.637820973576832E-03,  2.729155944139557E+01,
2400592.500000000, A.D. 1860-Jul-01 00:00:00.0000,  3.789062221980618E-02,  2.448800536311798E-03,  5.245515530909634E+00,  3.042413279912317E+02,  2.268581627964533E+02,  2.400586447551923E+06,  1.314057721874061E+01,  7.953266131642387E+01,  8.383534438119553E+01,  2.545241313375139E-03,  2.641682090438480E-03,  2.739605680993840E+01,
2400623.500000000, A.D. 1860-Aug-01 00:00:00.0000,  4.394822300780898E-02,  2.442925961253504E-03,  5.293135205479466E+00,  3.041719983664782E+02,  2.261894331916986E+02,  2.400613670167416E+06,  1.306365043729946E+01,  1.284134967336817E+02,  1.322263036426634E+02,  2.555223493165954E-03,  2.667521025078404E-03,  2.755738158548122E+01,
2400654.500000000, A.D. 1860-Sep-01 00:00:00.0000,  4.908748029646681E-02,  2.431517673449986E-03,  5.180683352103073E+00,  3.037343002772959E+02,  2.328346298893993E+02,  2.400641462081058E+06,  1.304976198676623E+01,  1.701417389971581E+02,  1.710497512323099E+02,  2.557036134310295E-03,  2.682554595170604E-03,  2.758671003847244E+01,
2400684.500000000, A.D. 1860-Oct-01 00:00:00.0000,  4.868057522453492E-02,  2.432149181515329E-03,  5.034153376800627E+00,  3.015879258887526E+02,  2.415471495285279E+02,  2.400696853989648E+06,  1.305305357737465E+01,  1.987427112364829E+02,  1.970483713067349E+02,  2.556606244100793E-03,  2.681063306686257E-03,  2.757975349338959E+01,
2400715.500000000, A.D. 1860-Nov-01 00:00:00.0000,  4.347283650808486E-02,  2.437704475973873E-03,  5.023391119529174E+00,  2.980071748444365E+02,  2.535718409311091E+02,  2.400724778659994E+06,  1.311542196751641E+01,  2.383064588904205E+02,  2.341890588710278E+02,  2.548494772563223E-03,  2.659285069152572E-03,  2.744860217929924E+01,
2400745.500000000, A.D. 1860-Dec-01 00:00:00.0000,  3.630741750075045E-02,  2.451883743988426E-03,  5.158739103388367E+00,  2.955560571050726E+02,  2.511992207143303E+02,  2.400751707365685E+06,  1.314818637329867E+01,  2.783843990921932E+02,  2.742445381338428E+02,  2.544259225934569E-03,  2.636634707880712E-03,  2.738020208863846E+01,
2400776.500000000, A.D. 1861-Jan-01 00:00:00.0000,  3.346868708496332E-02,  2.443687485731297E-03,  5.285735170705959E+00,  2.949056743492432E+02,  2.396150837249372E+02,  2.400778078409220E+06,  1.327282242687601E+01,  3.390500547131495E+02,  3.376232487129565E+02,  2.528306587772299E-03,  2.612925689813302E-03,  2.712309322175814E+01,
2400807.500000000, A.D. 1861-Feb-01 00:00:00.0000,  4.176899526645816E-02,  2.409251341621562E-03,  5.262062354185240E+00,  2.947616251765647E+02,  2.299743203306299E+02,  2.400804685627955E+06,  1.338412711321623E+01,  3.766791318832656E+01,  4.071720442281388E+01,  2.514269867829533E-03,  2.619288394037503E-03,  2.689753294740574E+01,
2400835.500000000, A.D. 1861-Mar-01 00:00:00.0000,  6.044051489573180E-02,  2.372548495199331E-03,  5.133164965162742E+00,  2.936956496550553E+02,  2.404505444513645E+02,  2.400832724997236E+06,  1.329755095085100E+01,  3.690074064656689E+01,  4.132153913936511E+01,  2.525171139042927E-03,  2.677793782886524E-03,  2.707265430533742E+01,
2400866.500000000, A.D. 1861-Apr-01 00:00:00.0000,  6.720205275246036E-02,  2.344098632445617E-03,  5.044631240680681E+00,  2.909727944121847E+02,  2.522535921395825E+02,  2.400860781473823E+06,  1.339446706820549E+01,  7.659661055038761E+01,  8.421373714354749E+01,  2.512975762181385E-03,  2.681852891917152E-03,  2.687676920379563E+01,
2400896.500000000, A.D. 1861-May-01 00:00:00.0000,  7.013591504290226E-02,  2.334620269085391E-03,  5.083784465766445E+00,  2.880206826361828E+02,  2.667395880492437E+02,  2.400889008926690E+06,  1.341259224139075E+01,  1.004747117601064E+02,  1.082300016602525E+02,  2.510711303784904E-03,  2.686802338484416E-03,  2.684044914815598E+01,
2400927.500000000, A.D. 1861-Jun-01 00:00:00.0000,  6.735561058499265E-02,  2.340361978760842E-03,  5.205386414037206E+00,  2.862027208195776E+02,  2.769851214486159E+02,  2.400916992612396E+06,  1.342324325351131E+01,  1.410432197676472E+02,  1.455924266337905E+02,  2.509383003128140E-03,  2.678404027495438E-03,  2.681915191441008E+01,
2400957.500000000, A.D. 1861-Jul-01 00:00:00.0000,  6.415906868723327E-02,  2.349022796872259E-03,  5.285471725174562E+00,  2.856756768014745E+02,  2.828960030039760E+02,  2.400944748756471E+06,  1.341776234891585E+01,  1.710931553234227E+02,  1.721476212049479E+02,  2.510066313916327E-03,  2.671109830960395E-03,  2.683010703562564E+01,
2400988.500000000, A.D. 1861-Aug-01 00:00:00.0000,  6.189562634891396E-02,  2.360831568654033E-03,  5.245685113445356E+00,  2.854437827180093E+02,  2.840905079977958E+02,  2.400999045591685E+06,  1.336555889277287E+01,  2.190522732836610E+02,  2.148412148688664E+02,  2.516597976689648E-03,  2.672364384725263E-03,  2.693490058202221E+01,
2401019.500000000, A.D. 1861-Sep-01 00:00:00.0000,  6.477048799485151E-02,  2.363862955588145E-03,  5.111248409874650E+00,  2.841923409968114E+02,  2.856089114678918E+02,  2.401026468494392E+06,  1.327858355461285E+01,  2.674682649726612E+02,  2.601001355899529E+02,  2.527575237141502E-03,  2.691287518694860E-03,  2.711132543010881E+01,
2401049.500000000, A.D. 1861-Oct-01 00:00:00.0000,  7.079662505484567E-02,  2.352078763597412E-03,  5.026021479574480E+00,  2.813940721846079E+02,  2.958135573531947E+02,  2.401054383373305E+06,  1.324940163182708E+01,  2.952982257602923E+02,  2.876982209228067E+02,  2.531285213784594E-03,  2.710491663971776E-03,  2.717103836110041E+01,
2401080.500000000, A.D. 1861-Nov-01 00:00:00.0000,  7.497513305420295E-02,  2.353488298392349E-03,  5.086568552722506E+00,  2.781660343433750E+02,  3.078210845257211E+02,  2.401082425840670E+06,  1.314831000856838E+01,  3.346784498462559E+02,  3.306684900630752E+02,  2.544243276575887E-03,  2.734998254759426E-03,  2.737994462903584E+01,
2401110.500000000, A.D. 1861-Dec-01 00:00:00.0000,  7.173067668758967E-02,  2.365538697896473E-03,  5.236315421521663E+00,  2.765798631695498E+02,  3.222445041274403E+02,  2.401110741501074E+06,  1.311667629114937E+01,  3.568323085896141E+02,  3.563336406329585E+02,  2.548332298061247E-03,  2.731125898226021E-03,  2.744597731994912E+01,
2401141.500000000, A.D. 1862-Jan-01 00:00:00.0000,  6.372656179937958E-02,  2.390141308576390E-03,  5.292682582443762E+00,  2.764474478545874E+02,  3.310963449713802E+02,  2.401138756364915E+06,  1.308207323208844E+01,  3.589243510398892E+01,  4.046321332641207E+01,  2.552824005313971E-03,  2.715506702051551E-03,  2.751857397625416E+01,
