            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2361907.500000000, A.D. 1754-Aug-01 00:00:00.0000,  4.139864027783761E-02,  2.441967231193938E-03,  5.034058056202047E+00,  1.941783272330595E+02,  3.402349582130132E+02,  2.361899198031022E+06,  1.312366699174378E+01,  1.089522762474310E+02,  1.133604863364168E+02,  2.547427255790363E-03,  2.652887280386788E-03,  2.743135742673747E+01,
2361938.500000000, A.D. 1754-Sep-01 00:00:00.0000,  4.712007615993714E-02,  2.436049726460119E-03,  5.184876669719076E+00,  1.922910657053607E+02,  3.480283250231712E+02,  2.361926921652293E+06,  1.305376921026328E+01,  1.511410788010611E+02,  1.536183602449554E+02,  2.556512804512607E-03,  2.676975882565095E-03,  2.757824151793312E+01,
2361968.500000000, A.D. 1754-Oct-01 00:00:00.0000,  4.866369064883854E-02,  2.433853613509361E-03,  5.269048400209435E+00,  1.920940531586104E+02,  3.544049723762711E+02,  2.361982294803610E+06,  1.303969150988074E+01,  1.801200164942784E+02,  1.801090068156974E+02,  2.558352487533372E-03,  2.682851361557383E-03,  2.760801509201444E+01,
2361999.500000000, A.D. 1754-Nov-01 00:00:00.0000,  4.465806753048071E-02,  2.442882814569845E-03,  5.184251693589720E+00,  1.919062717168408E+02,  2.870908695912211E+00,  2.362010252638052E+06,  1.304944970320395E+01,  2.196839905578485E+02,  2.165525953114863E+02,  2.557076928733877E-03,  2.671271042897909E-03,  2.758737021007187E+01,
2362029.500000000, A.D. 1754-Dec-01 00:00:00.0000,  3.932658995851899E-02,  2.454226482749713E-03,  5.026667492903749E+00,  1.900618715648665E+02,  2.174411149726313E+00,  2.362037352496721E+06,  1.306771297116645E+01,  2.573858267453809E+02,  2.530390029393476E+02,  2.554693881496878E-03,  2.655161280244043E-03,  2.754881445546976E+01,
2362060.500000000, A.D. 1755-Jan-01 00:00:00.0000,  3.691986946586184E-02,  2.448970388993917E-03,  4.987809768046864E+00,  1.865177134038675E+02,  3.574968902271503E+02,  2.362064017025239E+06,  1.315910105053910E+01,  3.137191094808439E+02,  3.105624272898274E+02,  2.542852158766564E-03,  2.636733928539210E-03,  2.735749186949603E+01,
2362091.500000000, A.D. 1755-Feb-01 00:00:00.0000,  4.248983424220901E-02,  2.419193686646849E-03,  5.118601443571320E+00,  1.838117802949607E+02,  3.523348989318483E+02,  2.362090742525673E+06,  1.328669660221452E+01,  1.006433156992612E+01,  1.096200726276970E+01,  2.526546216595262E-03,  2.633898746543675E-03,  2.709477086576946E+01,
2362119.500000000, A.D. 1755-Mar-01 00:00:00.0000,  6.147978927688166E-02,  2.383187751401354E-03,  5.239809498991967E+00,  1.828638818799631E+02,  1.275812365792380E+00,  2.362118660819686E+06,  1.318669451969670E+01,  1.106601444459502E+01,  1.252799091514520E+01,  2.539303601746771E-03,  2.695419452092190E-03,  2.730024567280869E+01,
2362150.500000000, A.D. 1755-Apr-01 00:00:00.0000,  6.726727446516827E-02,  2.353757451995043E-03,  5.255428836727303E+00,  1.827876652506037E+02,  9.691293482746895E+00,  2.362146658441315E+06,  1.331070775504326E+01,  5.113386497647907E+01,  5.745620394822896E+01,  2.523506882044254E-03,  2.693256312093467E-03,  2.704589467555552E+01,
2362180.500000000, A.D. 1755-May-01 00:00:00.0000,  7.051921143103207E-02,  2.341054021246875E-03,  5.145820190410497E+00,  1.820013350732716E+02,  2.187455751058240E+01,  2.362174877227447E+06,  1.334908080833851E+01,  7.505884518303731E+01,  8.302216024670247E+01,  2.518668540585084E-03,  2.696283059923293E-03,  2.696814898109882E+01,
